name,pos,minutes,goals,assists,pens_made,pens_att,shots,shots_on_target,cards_yellow,cards_red,fouls,fouled,offsides,crosses,tackles_won,interceptions,own_goals,pens_won,pens_conceded,shots_on_target_against,goals_against,saves,save%
Przemysław Frankowski,RB,63,0,0,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0
Bartosz Bereszyński,"DF,FW",27,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0
Wojciech Szczęsny,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wojciech Szczęsny,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,25
Gytis Paulauskas,FW,90,1,0,0,0,1,1,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0
Eligijus Jankauskas,AM,67,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0
Fiodor Černych,"FW,MF",23,1,1,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Paulius Golubickas,AM,67,0,0,0,0,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0
Vykintas Slivka,"FW,MF",23,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Arvydas Novikovas,AM,80,0,0,0,0,3,1,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0
Donatas Kazlauskas,MF,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gvidas Gineitis,DM,90,0,0,0,0,3,1,0,0,0,1,0,8,3,2,0,0,0,0,0,0,0
Ovidijus Verbickas,DM,89,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Linas Klimavičius,DF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markas Beneta,LB,45,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Pijus Širvys,MF,45,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Edvinas Girdvainis,CB,90,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
Rokas Lekiatas,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0,0,0,0,0
Justas Lasickas,RB,90,0,1,0,0,1,0,0,0,4,4,0,4,1,0,0,0,0,0,0,0,0
Edvinas Gertmonas,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Edvinas Gertmonas,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,4,66
Nikola Krstović,FW,90,1,0,0,0,2,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0
Stefan Mugoša,FW,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stevan Jovetić,"FW,MF",45,0,1,0,0,4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Vukan Savićević,LM,45,0,0,0,0,2,1,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0
Driton Camaj,FW,45,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Aleksandar Šćekić,CM,52,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
Stefan Lončar,MF,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marko Janković,CM,76,0,0,0,0,0,0,0,0,1,4,0,4,2,1,0,0,0,0,0,0,0
Viktor Đukanović,FW,14,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
Vladimir Jovović,RM,71,0,0,0,0,1,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0
Uroš Đurđević,FW,19,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Risto Radunović,LB,90,0,0,0,0,2,0,0,0,1,0,0,3,1,2,0,0,0,0,0,0,0
Žarko Tomašević,CB,90,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0
Stefan Savić,CB,90,1,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0
Adam Marušić,RB,90,0,1,0,0,0,0,0,0,0,1,0,7,1,1,0,0,0,0,0,0,0
Milan Mijatović,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milan Mijatović,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,2,50
Abat Ajymbetow,FW,45,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Maksim Samorodov,FW,45,0,0,0,0,0,0,1,0,1,1,0,0,0,2,0,0,0,0,0,0,0
Baktiyor Zainutdinov,AM,81,0,0,0,0,2,1,0,0,4,1,0,0,3,2,0,0,0,0,0,0,0
Islam Chesnokov,MF,9,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Islambek Kuat,AM,90,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0
Jan Worogowski,DM,81,0,0,0,0,0,0,0,0,1,1,0,2,0,4,0,0,0,0,0,0,0
Tïmwr Dosmagambetov,MF,9,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
Aslan Darabayev,DM,66,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0
Ramazan Orazov,MF,24,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
Askhat Tagybergen,DM,90,0,0,0,0,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0
Lev Skvortsov,DM,66,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
Erkin Tapalov,DF,24,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
Nuraly Alip,CB,90,0,0,0,0,0,0,0,0,0,1,0,1,3,3,0,0,0,0,0,0,0
Aleksandr Marochkin,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Marat Bystrov,CB,90,0,0,0,0,0,0,0,0,1,2,0,2,1,4,0,0,0,0,0,0,0
Igor Shatskiy,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Igor Shatskiy,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,75
Joel Pohjanpalo,FW,90,0,0,0,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
Teemu Pukki,FW,66,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Benjamin Källman,FW,24,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Oliver Antman,FW,84,1,0,0,0,1,1,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0
Robert Taylor,"FW,MF",6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ilmari Niskanen,LM,90,0,0,0,0,1,0,0,0,3,0,0,4,1,0,0,0,0,0,0,0,0
Rasmus Schüller,CM,66,0,0,0,0,2,1,0,0,2,3,0,0,1,0,0,0,0,0,0,0,0
Glen Kamara,MF,24,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Kaan Kairinen,CM,90,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Nikolai Alho,RM,90,0,0,0,0,1,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,0
Richard Jensen,CB,90,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0,0,0,0,0,0
Robert Ivanov,CB,90,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0
Arttu Hoskonen,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lukáš Hrádecký,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Lukáš Hrádecký,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,100
Dušan Vlahović,FW,86,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Luka Jović,FW,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aleksandar Mitrović,FW,90,0,0,0,0,3,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0
Dušan Tadić,AM,86,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0
Ivan Ilić,MF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Filip Kostić,DM,45,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
Filip Mladenović,"DF,MF",45,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0,0,0,0,0,0
Sergej Milinković-Savić,DM,90,0,0,0,0,2,1,0,0,1,2,0,1,0,2,0,0,0,0,0,0,0
Nemanja Maksimović,DM,63,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
Nikola Milenković,DF,27,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Nemanja Radonjić,DM,45,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Andrija Živković,"FW,MF",45,0,0,0,0,1,0,0,0,0,1,1,6,0,0,0,0,0,0,0,0,0
Strahinja Pavlović,CB,90,0,0,0,0,1,0,0,0,1,3,0,3,1,3,0,0,0,0,0,0,0
Nemanja Gudelj,CB,90,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
Miloš Veljković,CB,90,0,0,0,0,1,1,0,0,0,2,0,4,1,1,0,0,0,0,0,0,0
Vanja Milinković-Savić,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vanja Milinković-Savić,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,33
Barnabás Varga,FW,76,1,0,0,0,2,1,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0
Ádám Martin,FW,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Dominik Szoboszlai,AM,90,0,0,0,0,2,0,0,0,1,0,0,2,3,0,0,0,0,0,0,0,0
Roland Sallai,AM,89,0,1,0,0,3,1,0,0,3,1,0,1,1,0,0,0,0,0,0,0,0
Kevin Csoboth,FW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Milos Kerkez,DM,69,0,0,0,0,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,0
Attila Fiola,DF,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Callum Styles,DM,90,0,0,0,0,1,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0
Ádám Nagy,DM,76,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0
Mihály Kata,MF,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Loïc Nego,DM,90,0,0,0,0,0,0,0,0,1,1,0,2,1,1,0,0,0,0,0,0,0
Attila Szalai,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0
Willi Orban,CB,90,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ádám Lang,CB,90,0,1,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
Dénes Dibusz,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dénes Dibusz,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,75
Wout Weghorst,FW,90,1,0,0,0,4,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
Cody Gakpo,AM,64,1,0,0,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
Noa Lang,"FW,MF",26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Xavi Simons,AM,90,0,0,0,0,3,1,0,0,1,4,0,2,0,0,0,0,0,0,0,0,0
Daley Blind,DM,90,0,0,0,0,0,0,0,0,1,1,0,3,1,1,0,0,0,0,0,0,0
Frenkie de Jong,DM,76,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Joey Veerman,MF,14,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0
Marten de Roon,DM,64,1,0,0,0,2,1,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0
Tijjani Reijnders,MF,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denzel Dumfries,DM,84,0,2,0,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0
Matthijs de Ligt,DF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan Aké,CB,45,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Stefan de Vrij,DF,45,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Virgil van Dijk,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,3,0,0,0,0,0,0,0
Lutsharel Geertruida,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
Mark Flekken,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mark Flekken,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,100
Vangelis Pavlidis,FW,72,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
Giorgos Giakoumakis,FW,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Petros Mantalos,AM,90,0,0,0,0,1,0,1,0,2,2,0,2,0,0,0,0,0,0,0,0,0
Anastasios Bakasetas,AM,76,0,0,0,0,2,1,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
Andreas Bouchalakis,MF,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Giorgos Masouras,AM,69,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0
Taxiarchis Fountas,"FW,MF",21,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Dimitrios Kourmpelis,DM,69,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Konstantinos Koulierakis,DF,21,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
Emmanouil Siopis,DM,90,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
Kostas Tsimikas,LB,90,0,0,0,0,0,0,1,0,2,2,0,10,0,1,0,0,0,0,0,0,0
Pantelis Hatzidiakos,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Panagiotis Retsos,CB,90,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0
Llazaros Rota,RB,68,0,0,0,0,1,0,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0
Dimitris Giannoulis,"DF,MF",22,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Odisseas Vlachodimos,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Odisseas Vlachodimos,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,50
Jan Kuchta,FW,70,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
Václav Jurečka,FW,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Tomáš Čvančara,FW,86,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Ondřej Lingr,MF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Václav Černý,FW,70,1,0,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Adam Hložek,"FW,MF",20,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Lukáš Provod,LM,90,0,0,0,0,1,0,1,0,3,0,1,1,2,0,0,0,0,0,0,0,0
Alex Král,CM,90,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
Tomáš Souček,CM,90,0,1,0,0,4,1,0,0,4,1,0,1,2,2,0,0,0,0,0,0,0
Vladimír Coufal,RM,90,0,0,0,0,0,0,0,0,0,2,1,8,1,0,0,0,0,0,0,0,0
Ladislav Krejčí,CB,85,0,0,0,0,1,1,0,0,2,1,0,3,1,0,0,0,0,0,0,0,0
Mojmir Chytil,FW,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Jakub Brabec,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0
Tomáš Holeš,CB,90,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0
Jiří Pavlenka,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Jiří Pavlenka,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Sokol Cikalleshi,FW,58,0,0,0,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0
Mirlind Daku,FW,32,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Taulant Seferi,AM,83,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0
Myrto Uzuni,"FW,MF",7,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0
Nedim Bajrami,AM,84,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Klaus Gjasula,"DF,MF",6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jasir Asani,AM,69,0,1,0,0,0,0,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0
Arbnor Muja,"FW,MF",21,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
Ylber Ramadani,DM,90,0,0,0,0,0,0,0,0,1,1,0,0,1,3,0,0,0,0,0,0,0
Kristjan Asllani,DM,68,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
Keidi Bare,MF,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mario Mitaj,LB,90,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Berat Djimsiti,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0
Ardian Ismajli,CB,90,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Elseid Hysaj,RB,90,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0
Etrit Berisha,GK,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Etrit Berisha,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,75
Olivier Giroud,FW,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus Thuram,"FW,MF",65,1,0,0,0,5,1,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0
Kylian Mbappé,AM,90,0,1,0,0,5,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
Antoine Griezmann,AM,89,0,0,0,0,3,0,1,0,1,0,0,4,2,0,0,0,0,0,0,0,0
Eduardo Camavinga,MF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ousmane Dembélé,AM,72,0,0,0,0,2,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0
Kingsley Coman,"FW,MF",18,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Adrien Rabiot,DM,90,0,0,0,0,3,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
Aurélien Tchouaméni,DM,90,1,0,0,0,3,2,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0
Theo Hernández,LB,90,0,0,0,0,0,0,1,0,1,3,0,3,0,1,0,0,0,0,0,0,0
Lucas Hernández,CB,72,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
William Saliba,DF,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dayot Upamecano,CB,90,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0
Jules Koundé,RB,88,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
Benjamin Pavard,DF,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Maignan,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mike Maignan,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,100
Adam Idah,FW,67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Will Keane,"FW,MF",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron Connolly,FW,13,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Jason Knight,FW,90,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0
Chiedozie Ogbene,FW,83,0,0,0,0,3,1,0,0,0,3,1,1,1,0,0,0,0,0,0,0,0
Festy Ebosele,"DF,MF",7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Enda Stevens,LM,45,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0
James McClean,"DF,FW",45,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0
Josh Cullen,CM,90,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Jayson Molumby,CM,67,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
Dara O'Shea,DF,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alan Browne,RM,90,0,0,0,0,0,0,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0
John Egan,CB,90,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Shane Duffy,CB,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Nathan Collins,CB,90,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0
Gavin Bazunu,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gavin Bazunu,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,3,60
Benjamin Šeško,FW,84,1,2,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Žan Vipotnik,FW,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andraž Šporar,FW,90,2,0,0,0,6,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
Jan Mlakar,LM,73,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Jasmin Kurtić,MF,17,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
Timi Elšnik,CM,89,0,0,0,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0
Sandi Lovrić,MF,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
Adam Gnezda Čerin,CM,90,0,1,0,0,0,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0
Petar Stojanović,RM,90,0,0,0,0,1,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0
Erik Janža,LB,84,0,0,0,0,0,0,0,0,1,1,0,2,2,1,0,0,0,0,0,0,0
Jure Balkovec,"DF,MF",6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Jaka Bijol,CB,90,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
David Brekalo,CB,90,0,0,0,0,0,0,1,0,2,1,0,0,1,0,0,0,0,0,0,0,0
Žan Karničnik,RB,90,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0
Jan Oblak,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Jan Oblak,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,5,71
Dion Charles,FW,45,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Josh Magennis,"DF,FW",45,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0
Matty Kennedy,LW,45,0,0,0,0,3,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Conor Washington,FW,45,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
George Saville,AM,90,0,0,0,0,0,0,0,0,1,3,0,3,2,1,0,0,0,0,0,0,0
Isaac Price,AM,63,1,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Alistair McCann,MF,27,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
Conor McMenamin,RW,90,0,0,0,0,2,2,0,0,1,2,0,11,0,1,0,0,0,0,0,0,0
Shea Charles,DM,90,0,0,0,0,3,0,1,0,1,0,0,0,3,2,0,0,0,0,0,0,0
Ciaron Brown,LB,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig Cathcart,DF,56,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
Paul Smyth,"FW,MF",15,0,0,0,0,1,1,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0
Paddy McNair,CB,90,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
Jonny Evans,CB,90,1,0,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0
Trai Hume,RB,90,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0
Bailey Peacock-Farrell,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bailey Peacock-Farrell,GK,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0
Jesper Lindstrøm,FW,71,0,0,0,0,2,0,0,0,1,0,1,2,1,1,0,0,0,0,0,0,0
Nicolai Vallys,"FW,MF",19,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Jonas Wind,FW,81,1,1,0,0,3,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Yussuf Poulsen,"FW,MF",9,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas Skov Olsen,FW,57,0,0,0,0,2,0,0,0,1,3,0,3,2,0,0,0,0,0,0,0,0
Martin Braithwaite,"FW,MF",33,0,0,0,0,2,0,0,0,0,1,0,3,1,1,0,0,0,0,0,0,0
